Date,ET(mm/day)
20870904,3.3945534
20870905,3.3794458
20870906,3.5556521
20870907,2.6712656
20870908,2.3689177
20870909,2.808511
20870910,1.2715564
20870911,1.6012057
20870912,2.6137862
20870913,3.1024199
20870914,2.8001525
20870915,2.4448802
20870916,2.0074027
20870917,2.3631933
20870918,1.3745643
20870919,2.0199237
20870920,1.6863453
20870921,0.47456539
20870922,1.7862895
20870923,1.1453229
20870924,1.0792576
20870925,1.7872622
20870926,1.266703
20870927,1.1357174
20870928,0.90351403
20870929,0.99010599
20870930,1.124332
20871001,1.3039339
20871002,0.29762244
20871003,1.2955257
20871004,1.1809297
20871005,1.2235855
20871006,1.536863
20871007,1.393466
20871008,1.6275768
20871009,1.4172217
20871010,1.3202748
20871011,1.385973
20871012,1.9419788
20871013,1.4295263
20871014,1.0001311
20871015,0.80356073
20871016,1.4884244
20871017,1.0147851
20871018,1.220843
20871019,1.4888554
20871020,1.2728584
20871021,1.1646756
20871022,0.6227783
20871023,1.254102
20871024,1.0654901
20871025,0.52740532
20871026,0.5330686
20871027,1.8364476
20871028,1.1296853
20871029,0.70731354
20871030,1.0482278
20871031,0.99644399
20871101,1.4125328
20871102,0.75831485
20871103,1.6809368
20871104,1.1623635
20871105,0.86982226
20871106,1.077368
20871107,0.92537838
20871108,0.86199075
20871109,1.2515808
20871110,0.59559649
20871111,0.36576417
20871112,0.60120749
20871113,1.1037134
20871114,1.0287901
20871115,1.0539496
20871116,1.2983121
20871117,0.94623148
20871118,1.123034
20871119,0.72916299
20871120,0.17941704
20871121,1.1386647
20871122,1.400928
20871123,0.85873371
20871124,0.7214247
20871125,0.88393718
20871126,1.1141601
20871127,1.3561901
20871128,0.93710804
20871129,1.0923271
20871130,1.4310811
20871201,0.99725282
20871202,1.225162
20871203,1.2410954
20871204,1.057471
20871205,1.1093365
20871206,1.2356112
20871207,1.3518054
20871208,0.98523933
20871209,1.2203405
20871210,0.7944212
20871211,0.86245644
20871212,0.72316885
20871213,0.92077136
20871214,0.70540208
20871215,1.265805
20871216,1.1565462
20871217,1.0487243
20871218,1.3832815
20871219,0.93943876
20871220,0.96671671
20871221,0.69822365
20871222,0.98010677
20871223,0.85963964
20871224,1.0065969
20871225,0.86907268
20871226,1.2007664
20871227,1.0746664
20871228,1.5437137
20871229,1.3502711
20871230,0.87675661
20871231,0.66069323
20880101,0.60674334
20880102,1.0584124
20880103,1.1367348
20880104,0.49063721
20880105,0.92594218
20880106,0.97540575
20880107,1.1413269
20880108,1.2616167
20880109,1.3734331
20880110,1.0195581
20880111,0.74465948
20880112,0.75221258
20880113,0.76686007
20880114,1.3319041
20880115,0.90647197
20880116,0.85390592
20880117,1.312771
20880118,1.0615915
20880119,1.0104197
20880120,0.6609779
20880121,0.68910998
20880122,0.65964431
20880123,0.56318784
20880124,1.0741452
20880125,0.90866888
20880126,1.0915569
20880127,1.0122811
20880128,1.1760865
20880129,1.1951764
20880130,0.64267176
20880131,0.98249269
20880201,1.0022205
20880202,1.0250202
20880203,1.1355433
20880204,1.1345026
20880205,0.82047153
20880206,0.9990896
20880207,1.4074129
20880208,1.7164413
20880209,1.288255
20880210,0.91528338
20880211,1.168826
20880212,0.89674151
20880213,1.3827645
20880214,0.55205351
20880215,0.76082164
20880216,0.79883111
20880217,1.1850015
20880218,1.2326689
20880219,1.1966714
20880220,1.0337238
20880221,0.75488633
20880222,1.2809641
20880223,1.038739
20880224,1.0604149
20880225,0.77343935
20880226,1.1549042
20880227,1.1233467
20880228,0.7649498
20880229,0.80979162
20880301,0.70608294
20880302,1.2639707
20880303,0.84879839
20880304,1.4524174
20880305,1.1828997
20880306,1.6222265
20880307,0.84072024
20880308,1.0101128
20880309,0.89368588
20880310,1.4309131
20880311,0.79302078
20880312,0.56649286
20880313,0.10927481
20880314,0.29096484
20880315,1.0552381
20880316,0.54144329
20880317,1.115989
20880318,1.3339744
20880319,0.63922149
20880320,1.0241632
20880321,0.80225164
20880322,1.2977862
20880323,0.40846124
20880324,1.3841512
20880325,0.81695247
20880326,1.2018996
20880327,0.89858663
20880328,1.4411238
20880329,1.1449438
20880330,1.4112601
20880331,0.55086917
20880401,0.74073142
20880402,0.93535876
20880403,1.41293
20880404,0.82782006
20880405,1.144856
20880406,1.1041745
20880407,1.2740315
20880408,1.2462314
20880409,1.4000688
20880410,1.8356998
20880411,1.448995
20880412,0.92749202
20880413,1.3009551
20880414,0.97885728
20880415,0.8967095
20880416,1.6982735
20880417,1.4843965
20880418,1.2799459
20880419,1.7803395
20880420,1.196437
20880421,1.3113863
20880422,1.3061855
20880423,0.36777303
20880424,1.0713359
20880425,1.1480885
20880426,0.9869898
20880427,1.4237071
20880428,1.4127311
20880429,1.1698899
20880430,0.94109058
20880501,1.7368017
20880502,1.6156245
20880503,2.0828996
20880504,1.9935616
20880505,1.8519112
20880506,2.1030562
20880507,2.1185031
20880508,2.3466971
20880509,2.407716
20880510,1.7413754
20880511,2.2567039
20880512,1.8846884
20880513,1.8013661
20880514,1.6058725
20880515,2.2099729
20880516,2.2907748
20880517,2.6192589
20880518,2.9444208
20880519,2.7805767
20880520,2.6146445
20880521,2.9202645
20880522,2.3240652
20880523,2.5665936
20880524,3.989531
20880525,2.317766
20880526,1.7010971
20880527,2.0608518
20880528,3.3014188
20880529,3.5262282
20880530,2.7926896
20880531,2.8069096
20880601,3.2177868
20880602,3.3887999
20880603,4.5972781
20880604,3.4996169
20880605,3.2613578
20880606,2.6499975
20880607,2.2194257
20880608,0.51632726
20880609,1.476971
20880610,1.6688112
20880611,1.4963504
20880612,2.6264601
20880613,2.7994354
20880614,2.4133337
20880615,2.4889157
20880616,2.6851513
20880617,3.403934
20880618,1.2456113
20880619,2.7470348
20880620,2.559267
20880621,2.0509837
20880622,2.1718056
20880623,1.4405077
20880624,0.29703999
20880625,1.3798993
20880626,1.3421991
20880627,1.9819914
20880628,2.18484
20880629,1.9296628
20880630,2.1157434
20880701,1.8800056
20880702,2.6248114
20880703,2.2219102
20880704,2.3199165
20880705,1.6786438
20880706,2.4518449
20880707,2.2335722
20880708,2.4530833
20880709,2.0145411
20880710,2.5619044
20880711,2.7469919
20880712,2.6073685
20880713,2.8895683
20880714,2.9147711
20880715,3.3270099
20880716,3.038686
20880717,3.3088195
20880718,3.7174473
20880719,3.87503
20880720,4.3982525
20880721,4.0148754
20880722,3.9296331
20880723,4.1259871
20880724,2.9958301
20880725,3.1942973
20880726,2.513557
20880727,4.0402784
20880728,2.8024168
20880729,1.5807005
20880730,3.1785789
20880731,3.3607597
20880801,3.0876241
20880802,3.0241239
20880803,2.9976912
20880804,2.518548
20880805,3.1487896
20880806,3.009124
20880807,1.413658
20880808,2.254015
20880809,1.7095712
20880810,2.0500846
20880811,2.7299652
20880812,2.6179872
20880813,2.6296022
20880814,3.0173821
20880815,2.5113819
20880816,2.8494146
20880817,3.0412045
20880818,3.252429
20880819,2.3837681
20880820,3.1142559
20880821,3.0292702
20880822,3.3326404
20880823,3.5838056
20880824,3.2679045
20880825,2.6013491
20880826,2.8189089
20880827,3.0769391
20880828,2.768347
20880829,3.2605965
20880830,3.6334295
20880831,3.6681502
20880901,3.6976392
20880902,2.4698312
20880903,2.7794487
20880904,3.0255973
20880905,2.9462562
20880906,2.4912333
20880907,2.0377703
20880908,2.3550127
20880909,2.3082705
20880910,2.2886608
20880911,2.2025707
20880912,1.6659806
20880913,1.7623161
20880914,1.7229437
20880915,1.9031389
20880916,2.0412691
20880917,1.3028669
20880918,1.5339861
20880919,1.0255206
20880920,1.3390461
20880921,1.5657495
20880922,1.6117426
20880923,0.83433336
20880924,1.4790984
20880925,1.8196661
20880926,1.3989625
20880927,0.062878095
20880928,0.60777384
20880929,1.485625
20880930,1.9490434
20881001,1.8031485
20881002,1.6832007
20881003,1.0129918
20881004,1.3106265
20881005,1.1239883
20881006,1.0661432
20881007,1.3220602
20881008,1.8365268
20881009,1.3618913
20881010,0.59422112
20881011,1.1119559
20881012,0.96890301
20881013,1.6230232
20881014,1.3458793
20881015,1.2290951
20881016,1.4290477
20881017,1.0469741
20881018,1.4455061
20881019,1.1167576
20881020,1.455597
20881021,1.3609818
20881022,1.3435628
20881023,0.97356743
20881024,0.96315354
20881025,0.81232053
20881026,0.56340021
20881027,1.3190378
20881028,0.5351547
20881029,1.2762376
20881030,1.2480901
20881031,1.1503863
20881101,0.50621551
20881102,0.73866463
20881103,1.0423108
20881104,0.51474172
20881105,1.4836476
20881106,1.2620577
20881107,0.86314428
20881108,1.1127181
20881109,0.5127309
20881110,1.6713412
20881111,1.1246521
20881112,1.4944799
20881113,1.3087367
20881114,0.91135108
20881115,1.2255138
20881116,1.2615449
20881117,0.80903149
20881118,1.4903646
20881119,1.6215744
20881120,0.93346995
20881121,0.84895557
20881122,1.5210574
20881123,1.3560349
20881124,1.5515329
20881125,1.280496
20881126,0.67541426
20881127,0.98991859
20881128,1.0564576
20881129,0.86129504
20881130,1.5011367
20881201,1.2538062
20881202,1.0029725
20881203,1.0313622
20881204,1.3644402
20881205,1.3473682
20881206,0.73401618
20881207,1.378204
20881208,1.081925
20881209,0.89466161
20881210,1.047811
20881211,0.99909532
20881212,1.001521
20881213,1.0051191
20881214,1.0083587
20881215,0.93228018
20881216,1.1049638
20881217,1.217729
20881218,0.7900793
20881219,0.91166329
20881220,0.78262693
20881221,1.0436485
20881222,1.1419153
20881223,1.2114167
20881224,0.88062942
20881225,1.0105331
20881226,1.0738939
20881227,0.45494679
20881228,0.7341581
20881229,1.3123037
20881230,0.88409227
20881231,0.92704356
20890101,0.99934268
20890102,1.1645143
20890103,1.0564244
20890104,0.76260936
20890105,0.91168416
20890106,0.9638527
20890107,0.52491522
20890108,1.1470112
20890109,1.0176647
20890110,0.70048207
20890111,0.87717289
20890112,0.67185622
20890113,1.164029
20890114,1.2314427
20890115,0.65666425
20890116,0.83598137
20890117,0.63445038
20890118,1.0416121
20890119,1.0021887
20890120,0.93236202
20890121,1.1029053
20890122,1.140308
20890123,1.0750625
20890124,0.45703271
20890125,0.74267501
20890126,1.2514524
20890127,1.14932
20890128,1.0071301
20890129,1.1693549
20890130,1.2711787
20890131,0.81740522
20890201,1.0511075
20890202,0.73331529
20890203,0.88032418
20890204,0.99898285
20890205,0.79323363
20890206,0.55294383
20890207,1.028036
20890208,1.2938452
20890209,1.3670897
20890210,1.1836036
20890211,0.75913405
20890212,1.0620216
20890213,0.82050645
20890214,1.1765015
20890215,1.0028622
20890216,1.3470647
20890217,1.0599792
20890218,0.7559182
20890219,0.9007144
20890220,0.38331768
20890221,0.85321677
20890222,1.2679725
20890223,1.2787465
20890224,0.68779629
20890225,1.0436994
20890226,1.1317637
20890227,1.3800454
20890228,1.2985997
20890301,0.91748315
20890302,0.43268552
20890303,0.13428608
20890304,0.94584686
20890305,0.96104789
20890306,1.3252712
20890307,1.3710417
20890308,1.0615898
20890309,1.748991
20890310,1.1227162
20890311,0.76684171
20890312,0.26968321
20890313,0.93345523
20890314,0.48107138
20890315,1.4031973
20890316,1.2661844
20890317,0.46589202
20890318,1.1981272
20890319,0.91522259
20890320,0.52594316
20890321,0.2223231
20890322,0.81245285
20890323,0.36547911
20890324,0.59720993
20890325,1.1350415
20890326,1.3653014
20890327,0.79673421
20890328,1.3849163
20890329,0.72482532
20890330,1.3803737
20890331,0.70110661
20890401,0.79308885
20890402,1.4618589
20890403,1.4344013
20890404,1.2237341
20890405,0.60109305
20890406,0.64015949
20890407,0.55078346
20890408,0.53557569
20890409,1.444747
20890410,1.3479381
20890411,1.2578014
20890412,1.0440327
20890413,1.2132366
20890414,1.7763363
20890415,1.909142
20890416,1.7264802
20890417,2.0525446
20890418,2.3285973
20890419,1.9014031
20890420,0.82059962
20890421,0.55376905
20890422,1.4346552
20890423,1.6488185
20890424,1.194235
20890425,2.1211667
20890426,1.8916837
20890427,1.9821093
20890428,1.7482247
20890429,1.1209062
20890430,1.757274
20890501,1.8929393
20890502,1.8385671
20890503,1.4216518
20890504,1.6801375
20890505,1.931529
20890506,1.8118687
20890507,1.9228865
20890508,2.2214677
20890509,1.9306808
20890510,2.429816
20890511,2.1486306
20890512,2.7562718
20890513,2.3469923
20890514,2.6978571
20890515,3.1223133
20890516,3.3107572
20890517,3.159462
20890518,3.0274947
20890519,2.7736459
20890520,2.4867401
20890521,3.5703986
20890522,3.8821831
20890523,3.5493243
20890524,3.0022898
20890525,3.843179
20890526,3.4994249
20890527,2.9454396
20890528,3.1609113
20890529,1.8335465
20890530,2.4214575
20890531,2.284153
20890601,2.632411
20890602,2.6649377
20890603,3.3138583
20890604,3.0227666
20890605,2.5944927
20890606,3.3084602
20890607,3.1692708
20890608,2.6051188
20890609,2.1062915
20890610,2.5561912
20890611,1.2834581
20890612,2.1765001
20890613,1.9533596
20890614,1.4047192
20890615,1.3806754
20890616,2.3489439
20890617,2.171572
20890618,2.5307651
20890619,2.3218818
20890620,2.0795467
20890621,2.2728496
20890622,2.9977689
20890623,2.3839719
20890624,2.6283681
20890625,3.0402012
20890626,2.7306793
20890627,3.2237768
20890628,3.1822774
20890629,3.0434523
20890630,3.161732
20890701,3.8347583
20890702,4.5199151
20890703,3.7806568
20890704,4.49998
20890705,4.5129976
20890706,4.3173456
20890707,4.4661493
20890708,1.9154646
20890709,2.9138348
20890710,2.9505033
20890711,4.0517254
20890712,4.1455617
20890713,4.0738773
20890714,3.8226631
20890715,3.5021005
20890716,3.4131176
20890717,2.7916107
20890718,2.6860607
20890719,3.7720599
20890720,3.8898506
20890721,3.6821437
20890722,3.6535165
20890723,4.4446402
20890724,4.42626
20890725,4.3006568
20890726,4.1376534
20890727,3.931031
20890728,3.8314941
20890729,3.6616061
20890730,3.3217089
20890731,3.6875873
20890801,4.2896709
20890802,4.2642198
20890803,3.8288665
20890804,3.9447978
20890805,3.9090066
20890806,3.6774251
20890807,4.0091
20890808,4.4078212
20890809,4.1720166
20890810,3.8778644
20890811,2.2897227
20890812,1.9698547
20890813,2.1390061
20890814,1.2070467
20890815,2.4419494
20890816,2.1059134
20890817,2.7272203
20890818,2.4801204
20890819,2.9683232
20890820,3.2208662
20890821,2.4330006
20890822,1.6894779
20890823,2.017381
20890824,2.1965957
20890825,2.3729601
20890826,2.7426367
20890827,2.8114073
20890828,2.21171
20890829,0.97195643
20890830,1.6375967
20890831,1.3022463
20890901,0.19518504
20890902,0.56076658
20890903,1.0354358
20890904,1.6370323
20890905,0.82074147
20890906,1.5492682
20890907,1.046863
20890908,1.8921891
20890909,1.3866242
20890910,1.4994617
20890911,2.1429877
20890912,2.1331918
20890913,2.0527842
20890914,2.0118117
20890915,1.7569227
20890916,1.4358273
20890917,1.2390879
20890918,0.37522754
20890919,1.268023
20890920,0.78418738
20890921,0.66790628
20890922,0.67126626
20890923,0.40810063
20890924,0.41611522
20890925,1.5133969
20890926,1.0746866
20890927,1.3781215
20890928,1.4550239
20890929,0.75634801
20890930,1.0915574
20891001,0.98483354
20891002,0.98682231
20891003,1.1885725
20891004,1.0625005
20891005,1.0892192
20891006,1.3146307
20891007,0.65690374
20891008,1.5391483
20891009,1.1595117
20891010,0.98349726
20891011,1.2405864
20891012,1.7004981
20891013,1.0921398
20891014,0.83151859
20891015,1.1576647
20891016,0.59735763
20891017,0.18605588
20891018,0.99255139
20891019,1.3866314
20891020,1.0124668
20891021,1.0279645
20891022,1.1756064
20891023,0.8546325
20891024,1.187709
20891025,1.3331444
20891026,1.1888899
20891027,0.96791089
20891028,1.6548629
20891029,1.2752279
20891030,1.3100713
20891031,1.2567362
20891101,1.1727618
20891102,1.4578131
20891103,1.6914837
20891104,1.6861572
20891105,0.92870325
20891106,1.4752628
20891107,1.3171321
20891108,1.5641475
20891109,1.1172031
20891110,1.3842988
20891111,1.2991982
20891112,1.2893873
20891113,1.3879764
20891114,1.254843
20891115,1.2952154
20891116,0.63367283
20891117,1.0313802
20891118,1.1403491
20891119,1.2133694
20891120,1.5416366
20891121,1.3637849
20891122,1.1335241
20891123,1.1702585
20891124,0.75470001
20891125,1.5651487
20891126,1.3135178
20891127,0.69625586
20891128,0.47170556
20891129,0.87550431
20891130,1.0312463
20891201,1.1443709
20891202,0.97350502
20891203,1.3577125
20891204,0.73552746
20891205,0.92492056
20891206,1.1456952
20891207,1.2903606
20891208,0.98882079
20891209,1.120369
20891210,1.3923984
20891211,1.2857839
20891212,1.3199559
20891213,1.0957934
20891214,0.74428773
20891215,0.96190906
20891216,1.0354779
20891217,0.79500961
20891218,1.2885833
20891219,1.1321776
20891220,0.84459049
20891221,1.3254466
20891222,1.3450867
20891223,0.70725691
20891224,1.0028348
20891225,0.83447623
20891226,1.267233
20891227,1.3053802
20891228,1.0025213
20891229,0.79182839
20891230,1.1379286
20891231,1.1266645
20900101,1.0351733
20900102,0.96828848
20900103,0.76370519
20900104,0.59313118
20900105,1.0477477
20900106,1.1179314
20900107,0.94694006
20900108,0.38337088
20900109,1.3700353
20900110,1.3944081
20900111,0.9739415
20900112,0.84239566
20900113,1.0390956
20900114,1.1797804
20900115,0.60320145
20900116,0.88151455
20900117,1.2454212
20900118,0.83459228
20900119,0.89698935
20900120,0.8647933
20900121,1.1324756
20900122,0.9377479
20900123,0.86981785
20900124,1.1231463
20900125,1.187701
20900126,0.99815553
20900127,0.98670232
20900128,0.76276761
20900129,1.1859921
20900130,1.1566589
20900131,0.96774548
20900201,1.2460794
20900202,1.0530821
20900203,1.2855583
20900204,0.97729754
20900205,0.84146309
20900206,1.5949979
20900207,1.044449
20900208,0.59712309
20900209,1.4153572
20900210,1.160929
20900211,1.1680446
20900212,1.4152952
20900213,1.4926515
20900214,1.3598218
20900215,1.5536155
20900216,1.3050976
20900217,1.0723079
20900218,0.82700509
20900219,0.78079921
20900220,0.92432702
20900221,1.100457
20900222,1.0561765
20900223,1.0497782
20900224,1.3737489
20900225,1.5177894
20900226,0.93233156
20900227,1.0222417
20900228,1.26401
20900301,0.85416973
20900302,1.5451163
20900303,0.95490748
20900304,0.65218633
20900305,0.59079045
20900306,1.1256667
20900307,1.5238574
20900308,1.3186237
20900309,1.0512131
20900310,1.232094
20900311,1.3644553
20900312,1.2708684
20900313,1.1519241
20900314,1.031027
20900315,1.2043612
20900316,1.0948626
20900317,0.7821812
20900318,0.40305033
20900319,0.29705638
20900320,1.1633754
20900321,0.67749399
20900322,0.76012057
20900323,0.69535416
20900324,0.79531825
20900325,0.91591507
20900326,1.1935638
20900327,1.6002239
20900328,1.273737
20900329,1.689036
20900330,1.5808029
20900331,0.92478448
20900401,0.61361212
20900402,1.8848038
20900403,1.5689956
20900404,0.9807266
